tmdb_id,tmdb_fetch_status,tmdb_title,tmdb_release_date,tmdb_original_language,tmdb_popularity,tmdb_budget,tmdb_revenue,tmdb_status,tmdb_vote_average,tmdb_vote_count,tmdb_primary_company,tmdb_primary_country
5548,ok,RoboCop,1987-07-17,en,8.063,13000000,53424681,Released,7.356,5693,Orion Pictures,United States of America
5549,ok,RoboCop 2,1990-06-22,en,5.3148,35000000,45681173,Released,6.031,2110,Orion Pictures,United States of America
856,ok,Who Framed Roger Rabbit,1988-06-22,en,7.7057,70000000,329800000,Released,7.537,6145,Amblin Entertainment,United States of America
699,ok,For Your Eyes Only,1981-06-24,en,5.1189,28000000,195300000,Released,6.539,2068,EON Productions,United Kingdom
709,ok,Licence to Kill,1989-06-13,en,4.6721,32000000,156167015,Released,6.428,2145,EON Productions,Mexico
253,ok,Live and Let Die,1973-06-27,en,4.6674,7000000,126400000,Released,6.502,2274,EON Productions,United Kingdom
660,ok,Thunderball,1965-12-11,en,6.0496,9000000,141200000,Released,6.667,2617,EON Productions,United Kingdom
492,ok,Being John Malkovich,1999-10-29,en,4.5459,13000000,22863596,Released,7.418,4763,Propaganda Films,United States of America
128,ok,Princess Mononoke,1997-07-12,ja,13.9684,23500000,176506186,Released,8.322,8923,Studio Ghibli,Japan
9481,ok,The Bone Collector,1999-11-04,en,6.963,73000000,151493655,Released,6.8,3845,Universal Pictures,United States of America
9008,ok,The Insider,1999-10-28,en,4.4693,90000000,60300000,Released,7.46,2055,Touchstone Pictures,United States of America
957,ok,Spaceballs,1987-06-24,en,8.8571,22700000,38120460,Released,6.866,3372,Metro-Goldwyn-Mayer,United States of America
11886,ok,Robin Hood,1973-11-08,en,6.1212,5000000,33000000,Released,7.304,4632,Walt Disney Productions,United States of America
11040,ok,Little Big Man,1970-12-23,en,2.5129,15000000,31559552,Released,7.45,714,Cinema Center Films,United States of America
1621,ok,Trading Places,1983-06-07,en,16.4162,15000000,90404800,Released,7.228,3636,Cinema Group Ventures,United States of America
1832,ok,Dogma,1999-10-04,en,4.9774,10000000,33535478,Released,6.931,2825,View Askew Productions,United States of America
11379,ok,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984-08-10,en,5.0016,17000000,6254148,Released,5.964,486,Sherwood Productions,United States of America
2039,ok,Moonstruck,1987-12-16,en,4.9228,15000000,122100000,Released,6.853,1088,Star Partners,United States of America
2668,ok,Sleepy Hollow,1999-11-19,en,7.2861,100000000,206071526,Released,7.189,7320,Paramount Pictures,United States of America
36643,ok,The World Is Not Enough,1999-11-17,en,7.0923,135000000,361832400,Released,6.287,3245,EON Productions,United Kingdom
9647,ok,Scrooged,1988-11-22,en,3.6045,32000000,60300000,Released,6.788,1689,Paramount Pictures,United States of America
11393,ok,The Natural,1984-05-11,en,3.4933,28000000,48000000,Released,6.901,658,TriStar Pictures,United States of America
293,ok,A River Runs Through It,1992-10-09,en,4.797,12000000,43440294,Released,7.025,1182,Allied Filmmakers,United Kingdom
10998,ok,Fatal Attraction,1987-09-18,en,4.767,14000000,320145693,Released,6.846,1680,Paramount Pictures,United States of America
9013,ok,Midnight Run,1988-07-20,en,3.4992,30000000,38413606,Released,7.183,1266,Universal Pictures,United States of America
11005,ok,Awakenings,1990-12-04,en,6.0694,31000000,52096475,Released,7.774,2843,Parkes/Lasker productions,United States of America
2924,ok,Backdraft,1991-05-24,en,4.3836,75000000,152368585,Released,6.661,1553,Trilogy Entertainment Group,United States of America
177,ok,The Fisher King,1991-09-20,en,3.8626,24000000,41895491,Released,7.318,1456,TriStar Pictures,United States of America
863,ok,Toy Story 2,1999-10-30,en,16.2881,90000000,497375404,Released,7.6,14814,Pixar,United States of America
497,ok,The Green Mile,1999-12-10,en,28.0945,60000000,286801374,Released,8.504,19163,Castle Rock Entertainment,United States of America
1715,ok,The Cider House Rules,1999-12-17,en,6.2324,24000000,88500000,Released,7.087,1286,Miramax,United States of America
334,ok,Magnolia,1999-12-17,en,6.32,37000000,48451803,Released,7.731,3980,New Line Cinema,United States of America
624,ok,Easy Rider,1969-06-26,en,3.9278,400000,60000000,Released,7.05,2144,Columbia Pictures,United States of America
1850,ok,Man on the Moon,1999-12-22,en,3.6628,82000000,47434430,Released,7.241,1974,Mutual Film Company,United States of America
926,ok,Galaxy Quest,1999-12-25,en,4.588,45000000,90683916,Released,7.082,2502,DreamWorks Pictures,United States of America
1213,ok,The Talented Mr. Ripley,1999-12-25,en,11.1186,40000000,128798265,Released,7.2,4124,Mirage Enterprises,United States of America
3558,ok,"Girl, Interrupted",1999-12-21,en,10.4453,40000000,48350205,Released,7.6,4128,Red Wagon Entertainment,United States of America
13342,ok,Fast Times at Ridgemont High,1982-08-13,en,5.4103,4500000,27100000,Released,6.803,1365,Refugee Films,United States of America
2005,ok,Sister Act,1992-05-28,en,6.4036,31000000,231605150,Released,6.825,3428,Touchstone Pictures,United States of America
9475,ok,Scent of a Woman,1992-12-23,en,8.7043,31000000,134100000,Released,7.786,3911,Universal Pictures,United States of America
8872,ok,Wayne's World,1992-02-14,en,4.6138,20000000,183097323,Released,6.687,2461,Paramount Pictures,United States of America
8873,ok,Wayne's World 2,1993-12-10,en,3.2483,40000000,48198019,Released,6.091,1159,Paramount Pictures,United States of America
11287,ok,A League of Their Own,1992-07-01,en,5.9427,40000000,132440069,Released,7.205,1527,Columbia Pictures,United States of America
9869,ok,Patriot Games,1992-06-04,en,4.361,45000000,178051587,Released,6.681,1803,Paramount Pictures,United States of America
619,ok,The Bodyguard,1992-11-25,en,6.482,25000000,411006740,Released,6.706,3224,Kasdan Pictures,United States of America
10158,ok,White Men Can't Jump,1992-03-27,en,2.672,31000000,90753806,Released,6.647,1513,20th Century Fox,United States of America
10206,ok,Buffy the Vampire Slayer,1992-07-24,en,3.364,7000000,16624456,Released,5.622,907,Kuzui Enterprises,United States of America
10326,ok,Forever Young,1992-12-16,en,2.7426,20000000,128000000,Released,6.499,964,Warner Bros. Pictures,United States of America
4234,ok,Scream 3,2000-02-04,en,7.2644,40000000,161838076,Released,6.01,4019,Dimension Films,United States of America
8374,ok,The Boondock Saints,1999-01-22,en,4.3599,6000000,38256,Released,7.254,2674,Franchise Pictures,Canada
1907,ok,The Beach,2000-02-03,en,8.4086,40000000,144056873,Released,6.5,4688,Figment Films,United Kingdom
14181,ok,Boiler Room,2000-02-18,en,3.614,7000000,28780255,Released,6.7,735,New Line Cinema,United States of America
2787,ok,Pitch Black,2000-02-18,en,2.7262,23000000,53187659,Released,6.861,4768,Interscope Communications,United States of America
2069,ok,The Whole Nine Yards,2000-02-18,en,3.9795,41300000,106371651,Released,6.465,2060,Rational Packaging,United States of America
11004,ok,Wonder Boys,2000-02-22,en,2.9127,35000000,33426588,Released,6.837,657,Paramount Pictures,Germany
2067,ok,Mission to Mars,2000-03-10,en,3.2079,90000000,110983407,Released,6.024,1565,Touchstone Pictures,United States of America
5693,ok,Hoosiers,1986-11-14,en,2.7421,9000000,28600000,Released,7.051,583,De Haven Productions,United States of America
287,ok,Bull Durham,1988-06-15,en,2.8663,7000000,50888000,Released,6.624,672,The Mount Company,United States of America
968,ok,Dog Day Afternoon,1975-09-21,en,5.8308,1800000,56665856,Released,7.844,3344,Artists Entertainment Complex,United States of America
838,ok,American Graffiti,1973-08-11,en,3.9237,777000,140000000,Released,7.0,1568,Lucasfilm Ltd.,United States of America
820,ok,JFK,1991-12-20,en,6.5519,40000000,205405498,Released,7.603,2398,Warner Bros. Pictures,United States of America
11176,ok,The Muppet Movie,1979-06-22,en,4.0839,8000000,75161953,Released,7.211,691,ITC Entertainment,United Kingdom
462,ok,Erin Brockovich,2000-03-17,en,6.7051,52000000,256271286,Released,7.435,3626,Jersey Films,United States of America
9532,ok,Final Destination,2000-03-17,en,7.7058,23000000,112880294,Released,6.635,6620,Zide-Perry Productions,United States of America
1541,ok,Thelma & Louise,1991-05-24,en,6.0983,16000000,45361000,Released,7.601,3840,Scott Free Productions,United Kingdom
8469,ok,Animal House,1978-07-28,en,4.7406,2700000,141000000,Released,6.972,1654,Universal Pictures,United States of America
925,ok,Do the Right Thing,1989-06-14,en,3.8668,6500000,37300000,Released,7.766,1975,Universal Pictures,United States of America
1498,ok,Teenage Mutant Ninja Turtles,1990-03-30,en,5.477,13500000,201965915,Released,6.712,1947,Orange Sky Golden Harvest,Hong Kong
801,ok,"Good Morning, Vietnam",1987-12-23,en,4.4428,13000000,123922370,Released,7.302,2991,Touchstone Pictures,United States of America
11520,ok,Grumpy Old Men,1993-12-25,en,3.4224,35100000,70172621,Released,6.664,742,John Davis,United States of America
3082,ok,Modern Times,1936-02-05,en,6.74,1500000,1800000,Released,8.3,4063,Charles Chaplin Productions,United States of America
840,ok,Close Encounters of the Third Kind,1977-12-14,en,5.7671,20000000,306889114,Released,7.35,4612,Julia/Michael Phillips Productions,United Kingdom
2291,ok,Jacob's Ladder,1990-11-02,en,5.5388,25000000,26118851,Released,7.371,1876,Carolco Pictures,United States of America
243,ok,High Fidelity,2000-03-17,en,3.591,30000000,47100000,Released,7.138,2182,Touchstone Pictures,United Kingdom
879,ok,Hook,1991-04-10,en,8.9257,70000000,300854823,Released,6.841,5705,Amblin Entertainment,United States of America
1700,ok,Misery,1990-11-30,en,6.6747,20000000,61300000,Released,7.747,5201,Castle Rock Entertainment,United States of America
10774,ok,Network,1976-11-27,en,5.5208,3800000,23700000,Released,7.805,2009,Metro-Goldwyn-Mayer,United States of America
10559,ok,Frequency,2000-04-28,en,5.3635,31000000,68106245,Released,7.273,1996,New Line Cinema,United States of America
106,ok,Predator,1987-06-12,en,20.5109,15000000,98267558,Released,7.547,9033,20th Century Fox,United States of America
10468,ok,28 Days,2000-04-06,en,3.5894,43000000,62198945,Released,6.154,1075,Columbia Pictures,United States of America
1359,ok,American Psycho,2000-04-13,en,11.3287,7000000,34269748,Released,7.408,12208,Lionsgate,Canada
4967,ok,Keeping the Faith,2000-04-14,en,2.0181,30000000,59945183,Released,6.09,661,Spyglass Entertainment,United States of America
11977,ok,Caddyshack,1980-07-25,en,4.677,6000000,39846344,Released,6.603,1290,Orion Pictures,United States of America
3536,ok,U-571,2000-04-20,en,3.7668,62000000,127700000,Released,6.523,1346,Universal Pictures,United States of America
1443,ok,The Virgin Suicides,2000-04-21,en,5.5855,6000000,10409377,Released,7.1,3585,American Zoetrope,United States of America
98,ok,Gladiator,2000-05-04,en,21.1175,103000000,465516248,Released,8.225,20787,Universal Pictures,United Kingdom
5683,ok,Pee-wee's Big Adventure,1985-07-26,en,2.6391,6000000,40900000,Released,6.5,842,Aspen Film Society,United States of America
9285,ok,Road Trip,2000-05-19,en,5.2874,16000000,119754278,Released,6.237,2169,DreamWorks Pictures,United States of America
955,ok,Mission: Impossible II,2000-05-24,en,7.2695,125000000,546388108,Released,6.144,7528,Paramount Pictures,United States of America
8584,ok,Shanghai Noon,2000-05-26,en,4.2199,55000000,99274467,Released,6.4,2749,Touchstone Pictures,United States of America
698,ok,Moonraker,1979-06-26,en,5.4857,34000000,210308099,Released,6.183,2204,EON Productions,France
11072,ok,Blazing Saddles,1974-02-07,en,5.0048,2600000,119500000,Released,7.24,2061,Crossbow Productions,United States of America
938,ok,For a Few Dollars More,1965-12-18,it,7.0973,600000,15000000,Released,8.017,4408,PEA,Germany
169,ok,Predator 2,1990-11-21,en,9.3785,35000000,57120318,Released,6.304,3800,Davis Entertainment,United States of America
865,ok,The Running Man,1987-11-13,en,6.8945,27000000,38122105,Released,6.5,2817,Braveworld Productions,United States of America
9659,ok,Mad Max,1979-04-12,en,6.6633,350000,100000000,Released,6.677,4927,Kennedy Miller Productions,Australia
8810,ok,Mad Max 2,1981-12-24,en,7.0236,2000000,24600832,Released,7.385,4151,Kennedy Miller Productions,Australia
9355,ok,Mad Max Beyond Thunderdome,1985-06-29,en,5.4554,10000000,36230219,Released,6.223,3249,Kennedy Miller Productions,Australia
9679,ok,Gone in Sixty Seconds,2000-06-09,en,6.765,90000000,237200000,Released,6.458,4841,Touchstone Pictures,United States of America
6978,ok,Big Trouble in Little China,1986-05-30,en,5.4796,25000000,11102672,Released,7.206,3305,Taft Entertainment Pictures,United States of America
7450,ok,Titan A.E.,2000-06-16,en,4.1376,75000000,36754634,Released,6.619,1174,David Kirschner Productions,United States of America
7443,ok,Chicken Run,2000-06-23,en,7.6776,45000000,224834564,Released,6.839,5383,Aardman,France
2123,ok,"Me, Myself & Irene",2000-06-22,en,7.2509,51000000,149270999,Released,6.613,4217,Conundrum Entertainment,United States of America
2024,ok,The Patriot,2000-06-28,en,7.464,110000000,215294342,Released,7.186,4272,Columbia Pictures,Germany
2133,ok,The Perfect Storm,2000-06-29,en,5.2464,130000000,328718434,Released,6.481,2540,Radiant Productions,United States of America
4247,ok,Scary Movie,2000-07-07,en,14.5984,19000000,278023280,Released,6.39,7702,Brad Grey Pictures,United States of America
36657,ok,X-Men,2000-07-13,en,0.5137,75000000,296339527,Released,7.012,12129,The Donners' Company,United States of America
2655,ok,What Lies Beneath,2000-07-21,en,5.5027,100000000,291420351,Released,6.436,2015,DreamWorks Pictures,United States of America
10276,ok,What About Bob?,1991-05-17,en,2.3674,35000000,63710000,Released,6.884,896,Touchstone Pictures,United States of America
6282,ok,Coyote Ugly,2000-07-30,en,7.0142,45000000,113900000,Released,6.263,2265,Touchstone Pictures,United States of America
9383,ok,Hollow Man,2000-08-04,en,6.8112,95000000,190213455,Released,5.96,2750,Columbia Pictures,Germany
5551,ok,Space Cowboys,2000-08-04,en,3.8967,65000000,128900000,Released,6.393,1514,Village Roadshow Pictures,United States of America
8843,ok,The Cell,2000-08-18,en,5.1092,33000000,104155843,Released,6.267,1696,Caro-McLeod,United States of America
37136,ok,The Naked Gun: From the Files of Police Squad!,1988-12-02,en,9.4598,12000000,152356177,Released,7.275,4466,Paramount Pictures,United States of America
37137,ok,The Naked Gun 2½: The Smell of Fear,1991-06-28,en,5.8014,23000000,192030411,Released,6.811,2735,Paramount Pictures,United States of America
1588,ok,Bring It On,2000-08-25,en,4.2221,28000000,90449929,Released,6.26,1839,Universal Pictures,United States of America
786,ok,Almost Famous,2000-09-15,en,5.7369,60000000,47386287,Released,7.5,3083,DreamWorks Pictures,United States of America
16,ok,Dancer in the Dark,2000-09-01,en,3.5302,12500000,40061153,Released,7.849,1992,Zentropa Entertainments,Denmark
13785,ok,Best in Show,2000-09-29,en,4.2815,0,0,Released,6.881,664,Castle Rock Entertainment,United States of America
10637,ok,Remember the Titans,2000-09-29,en,7.3748,30000000,136700000,Released,7.641,2916,Jerry Bruckheimer Films,United States of America
1597,ok,Meet the Parents,2000-10-06,en,7.2716,55000000,330444045,Released,6.694,6357,Universal Pictures,United States of America
641,ok,Requiem for a Dream,2000-10-06,en,6.3079,4500000,7390108,Released,8.012,10904,Artisan Entertainment,United States of America
71,ok,Billy Elliot,2000-09-28,en,4.9436,5000000,109280263,Released,7.592,4067,StudioCanal,France
1636,ok,Bedazzled,2000-10-19,en,6.1501,48000000,90383208,Released,6.102,2099,KirchMedia,Germany
10647,ok,Pay It Forward,2000-10-20,en,5.2971,40000000,55707411,Released,7.358,1986,Bel Air Entertainment,United States of America
4327,ok,Charlie's Angels,2000-11-02,en,9.3253,92000000,264105545,Released,5.853,4490,Columbia Pictures,United States of America
9678,ok,Little Nicky,2000-11-10,en,4.5687,85000000,58292295,Released,5.843,1967,New Line Cinema,United States of America
681,ok,Diamonds Are Forever,1971-12-14,en,4.2077,7200000,116019547,Released,6.402,2358,EON Productions,United Kingdom
8452,ok,The 6th Day,2000-11-17,en,4.0803,82000000,96085477,Released,6.001,2246,Phoenix Pictures,United States of America
8871,ok,How the Grinch Stole Christmas,2000-11-17,en,8.3011,123000000,345800000,Released,6.779,8247,Universal Pictures,United States of America
9741,ok,Unbreakable,2000-11-22,en,6.8546,75000000,248118121,Released,7.143,9886,Barry Mendel Productions,United States of America
146,ok,"Crouching Tiger, Hidden Dragon",2000-07-06,zh,6.2516,17000000,213978518,Released,7.434,3541,Sony Pictures Classics,Hong Kong
2609,ok,"Planes, Trains and Automobiles",1987-11-26,en,4.23,15000000,49500000,Released,7.254,2184,Paramount Pictures,United States of America
10673,ok,Wall Street,1987-12-10,en,4.835,15000000,43900000,Released,7.166,2241,20th Century Fox,United States of America
107,ok,Snatch,2000-09-01,en,10.1353,100000000,83557872,Released,7.8,9920,SKA Films,United Kingdom
392,ok,Chocolat,2000-12-22,en,5.6101,25000000,152700626,Released,6.974,3493,Miramax,United States of America
8859,ok,"Dude, Where's My Car?",2000-12-15,en,3.7663,13000000,73180723,Released,5.53,2068,20th Century Fox,United States of America
11688,ok,The Emperor's New Groove,2000-12-15,en,12.0153,100000000,169327687,Released,7.559,7258,Walt Disney Feature Animation,United States of America
3981,ok,What Women Want,2000-12-15,en,7.0532,70000000,374100000,Released,6.452,4359,Paramount Pictures,United States of America
711,ok,Finding Forrester,2000-12-21,en,2.5739,43000000,80100000,Released,7.123,1195,Laurence Mark Productions,United States of America
8358,ok,Cast Away,2000-12-22,en,9.2132,90000000,429632142,Released,7.661,12212,20th Century Fox,United States of America
5994,ok,The Family Man,2000-12-12,en,4.697,60000000,124700000,Released,6.814,2193,Beacon Pictures,United States of America
1493,ok,Miss Congeniality,2000-12-22,en,5.4915,45000000,212000000,Released,6.523,4207,Village Roadshow Pictures,United States of America
134,ok,"O Brother, Where Art Thou?",2000-08-30,en,5.4929,26000000,71877090,Released,7.329,4569,Touchstone Pictures,France
1900,ok,Traffic,2000-12-27,en,5.9166,48000000,207500000,Released,7.086,2397,USA Films,United States of America
2018,ok,The Wedding Planner,2001-01-26,en,4.2367,35000000,94700000,Released,5.928,1811,Tapestry Films,Germany
90,ok,Beverly Hills Cop,1984-12-05,en,5.7816,14000000,316360478,Released,7.206,4572,Paramount Pictures,United States of America
764,ok,The Evil Dead,1981-10-15,en,7.8865,350000,29612367,Released,7.274,4438,Renaissance Pictures,United States of America
1547,ok,The Lost Boys,1987-07-31,en,5.437,8500000,32222567,Released,7.091,2271,Warner Bros. Pictures,United States of America
9740,ok,Hannibal,2001-02-08,en,1.5469,87000000,351692268,Released,6.775,5169,The De Laurentiis Company,United Kingdom
6073,ok,The Mexican,2001-03-01,en,3.8099,57000000,147845033,Released,5.954,1595,Newmarket Films,United States of America
853,ok,Enemy at the Gates,2001-02-28,en,8.1779,68000000,96976270,Released,7.417,4010,Paramount Pictures,United States of America
77,ok,Memento,2000-10-11,en,11.921,9000000,40060108,Released,8.177,16138,Newmarket Films,United States of America
10054,ok,Spy Kids,2001-03-18,en,6.7662,35000000,147934180,Released,5.817,3694,Troublemaker Studios,United States of America
55,ok,Amores Perros,2000-06-16,es,4.8689,2000000,20908467,Released,7.636,2898,Altavista Films,Mexico
4133,ok,Blow,2001-04-04,en,5.4515,53000000,83300000,Released,7.353,4576,New Line Cinema,United States of America
634,ok,Bridget Jones's Diary,2001-04-13,en,4.9343,25000000,281929795,Released,6.74,5467,Universal Pictures,Ireland
10956,ok,Joe Dirt,2001-04-10,en,4.4998,17700000,30987695,Released,5.631,800,Columbia Pictures,United States of America
111,ok,Scarface,1983-12-09,en,21.173,25000000,66023329,Released,8.156,12942,Universal Pictures,United States of America
1734,ok,The Mummy Returns,2001-05-04,en,14.9951,98000000,443280904,Released,6.398,7620,Universal Pictures,United States of America
9476,ok,A Knight's Tale,2001-05-11,en,7.3281,65000000,117487473,Released,6.873,3367,Columbia Pictures,United States of America
808,ok,Shrek,2001-05-18,en,27.115,60000000,488977919,Released,7.759,18640,Pacific Data Images,United States of America
824,ok,Moulin Rouge!,2001-05-18,en,5.5582,52500000,179213434,Released,7.529,4826,20th Century Fox,Australia
676,ok,Pearl Harbor,2001-05-21,en,9.3575,140000000,449220945,Released,6.936,6966,Touchstone Pictures,United States of America
1406,ok,City Slickers,1991-06-07,en,3.0563,27000000,179033791,Released,6.462,861,Castle Rock Entertainment,United States of America
9397,ok,Evolution,2001-06-08,en,5.4897,80000000,98376292,Released,6.105,2467,DreamWorks Pictures,United States of America
9705,ok,Swordfish,2001-06-08,en,6.1072,102000000,147080413,Released,6.259,2927,Village Roadshow Pictures,United States of America
9576,ok,Tootsie,1982-12-17,en,3.7728,21000000,177200000,Released,7.201,1915,Mirage Enterprises,United States of America
1995,ok,Lara Croft: Tomb Raider,2001-06-15,en,7.0922,115000000,274703340,Released,5.909,6486,Paramount Pictures,United Kingdom
9799,ok,The Fast and the Furious,2001-06-22,en,1.0008,38000000,207283925,Released,7.002,10769,Ardustry Entertainment,Germany
644,ok,A.I. Artificial Intelligence,2001-06-29,en,8.6136,100000000,235926552,Released,7.054,6623,Warner Bros. Pictures,United Kingdom
4248,ok,Scary Movie 2,2001-07-04,en,11.4378,45000000,141220678,Released,5.815,5116,Brad Grey Pictures,United States of America
2114,ok,Final Fantasy: The Spirits Within,2001-07-02,en,3.4365,137000000,85131830,Released,6.195,1582,Chris Lee Productions,Japan
8835,ok,Legally Blonde,2001-07-13,en,10.3178,18000000,141778365,Released,6.806,4509,Metro-Goldwyn-Mayer,United States of America
11371,ok,The Score,2001-07-13,en,4.7245,68000000,113579918,Released,6.698,1839,Horseshoe Bay Productions,Germany
9602,ok,Coming to America,1988-06-29,en,7.8392,30000000,288752301,Released,6.878,4717,Eddie Murphy Productions,United States of America
2605,ok,Short Circuit,1986-05-09,en,4.2157,10000000,40697761,Released,6.643,1607,TriStar Pictures,United States of America
1648,ok,Bill & Ted's Excellent Adventure,1989-02-17,en,3.3459,10000000,40510984,Released,6.9,2082,DEG,United States of America
9942,ok,Major League,1989-02-16,en,3.5342,11000000,75000000,Released,6.887,868,Mirage Enterprises,United States of America
331,ok,Jurassic Park III,2001-07-18,en,0.4936,93000000,368780809,Released,6.171,7803,Universal Pictures,United States of America
1548,ok,Ghost World,2001-07-20,en,2.4422,7000000,8800000,Released,7.093,1567,Mr. Mudd,United Kingdom
869,ok,Planet of the Apes,2001-07-26,en,6.5019,100000000,362211740,Released,5.769,4394,20th Century Fox,United States of America
9880,ok,The Princess Diaries,2001-08-03,en,8.9356,37000000,165335153,Released,6.962,5252,Bottom of the Ninth Productions,United States of America
5175,ok,Rush Hour 2,2001-08-03,en,11.9814,90000000,347325802,Released,6.758,4560,New Line Cinema,United States of America
2770,ok,American Pie 2,2001-08-10,en,7.4092,30000000,287553595,Released,6.251,5277,Universal Pictures,United States of America
1933,ok,The Others,2001-08-02,en,9.1576,17000000,210002906,Released,7.618,7126,Cruise/Wagner Productions,Spain
2294,ok,Jay and Silent Bob Strike Back,2001-08-22,en,10.8335,22000000,33788161,Released,6.434,1727,Dimension Films,United States of America
2034,ok,Training Day,2001-10-05,en,8.226,45000000,104900000,Released,7.518,6545,WV Films II,United States of America
9398,ok,Zoolander,2001-09-28,en,5.3676,28000000,60780981,Released,6.22,4889,Paramount Pictures,United States of America
9778,ok,Serendipity,2001-10-05,en,5.6775,28000000,77516304,Released,7.0,2131,Tapestry Films,United States of America
1018,ok,Mulholland Drive,2001-06-06,en,9.3911,15000000,20289986,Released,7.801,6992,StudioCanal,France
984,ok,Dirty Harry,1971-12-23,en,5.726,4000000,35976000,Released,7.449,2719,Malpaso Productions,United States of America
768,ok,From Hell,2001-02-08,en,3.7037,35000000,74558115,Released,6.698,2996,Underworld Pictures,United States of America
167,ok,K-PAX,2001-10-26,en,4.8074,48000000,50315140,Released,7.207,2728,Intermedia Films,Germany
141,ok,Donnie Darko,2001-01-19,en,8.4882,4500000,7500000,Released,7.764,13348,Flower Films,United States of America
585,ok,"Monsters, Inc.",2001-11-01,en,23.4682,115000000,579700000,Released,7.848,19684,Pixar,United States of America
9889,ok,Shallow Hal,2001-11-01,en,6.7124,40000000,141069860,Released,6.167,3134,20th Century Fox,United States of America
671,ok,Harry Potter and the Philosopher's Stone,2001-11-16,en,28.1069,125000000,976475550,Released,7.898,29449,Warner Bros. Pictures,United Kingdom
1535,ok,Spy Game,2001-11-18,en,3.8308,115000000,143049560,Released,6.921,2344,TOHO,France
8007,ok,Behind Enemy Lines,2001-11-30,en,4.3085,40000000,91753202,Released,6.42,1634,Davis Entertainment,United States of America
161,ok,Ocean's Eleven,2001-12-07,en,12.3126,85000000,450717150,Released,7.458,12480,Warner Bros. Pictures,United States of America
194,ok,Amélie,2001-04-25,fr,10.1358,10000000,173921954,Released,7.919,12348,Victoires Productions,France
1903,ok,Vanilla Sky,2001-12-14,en,6.0951,68000000,203388341,Released,6.82,4626,Paramount Pictures,United States of America
9428,ok,The Royal Tenenbaums,2001-10-05,en,6.0432,21000000,71441250,Released,7.458,4992,Touchstone Pictures,United States of America
1649,ok,Bill & Ted's Bogus Journey,1991-07-19,en,2.6688,20000000,38040268,Released,6.29,1346,Nelson Entertainment,United States of America
120,ok,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,en,30.1269,93000000,871368364,Released,8.433,27404,New Line Cinema,New Zealand
453,ok,A Beautiful Mind,2001-12-14,en,8.3702,58000000,316791257,Released,7.854,11028,Universal Pictures,United States of America
855,ok,Black Hawk Down,2001-12-28,en,9.2178,92000000,172989651,Released,7.392,6326,Jerry Bruckheimer Films,United Kingdom
5279,ok,Gosford Park,2001-12-26,en,3.8411,19800000,87754044,Released,6.818,1230,Sandcastle 5,Italy
651,ok,M*A*S*H,1970-02-18,en,4.1004,3500000,81600000,Released,6.949,1148,Ingo Preminger Productions,United States of America
11362,ok,The Count of Monte Cristo,2002-01-23,en,8.33,35000000,75395048,Released,7.672,2005,Touchstone Pictures,Ireland
11528,ok,The Sandlot,1993-04-07,en,4.7715,7000000,34348444,Released,7.543,1306,Island World,United States of America
39939,ok,Super Troopers,2001-02-15,en,3.3858,3000000,23182223,Released,6.561,1215,Fox Searchlight Pictures,United States of America
2135,ok,The Time Machine,2002-03-04,en,5.7353,80000000,123729176,Released,6.305,2519,DreamWorks Pictures,United States of America
425,ok,Ice Age,2002-03-14,en,17.52,59000000,383257136,Released,7.37,14218,Blue Sky Studios,United States of America
1576,ok,Resident Evil,2002-03-15,en,6.0006,33000000,102984862,Released,6.651,6877,Impact Pictures,Canada
1391,ok,Y Tu Mamá También,2001-06-08,es,7.5319,5000000,33600000,Released,7.416,1737,Bésame Mucho Pictures,Mexico
36586,ok,Blade II,2002-03-22,en,7.0977,54000000,155010032,Released,6.6,5171,New Line Cinema,United States of America
4547,ok,Panic Room,2002-03-29,en,5.6202,48000000,197100000,Released,6.79,5378,Columbia Pictures,United States of America
11452,ok,National Lampoon's Van Wilder,2002-03-29,en,4.7075,6000000,39241323,Released,6.026,1941,Tapestry Films,United States of America
8346,ok,My Big Fat Greek Wedding,2002-04-19,en,3.8778,5000000,368744044,Released,6.501,2281,Gold Circle Films,United States of America
9334,ok,The Scorpion King,2002-04-18,en,5.6161,60000000,165333180,Released,5.593,3360,Universal Pictures,United States of America
557,ok,Spider-Man,2002-05-01,en,22.5146,139000000,821708551,Released,7.326,20556,Marvel Enterprises,United States of America
245,ok,About a Boy,2002-04-26,en,4.4167,27000000,129000000,Released,6.696,2383,Universal Pictures,United Kingdom
1894,ok,Star Wars: Episode II - Attack of the Clones,2002-05-15,en,8.3878,120000000,649398328,Released,6.6,14265,Lucasfilm Ltd.,United States of America
320,ok,Insomnia,2002-05-24,en,4.9969,46000000,113714830,Released,6.958,5259,Alcon Entertainment,United States of America
2501,ok,The Bourne Identity,2002-06-14,en,10.4125,60000000,214034224,Released,7.476,10034,Universal Pictures,United States of America
11544,ok,Lilo & Stitch,2002-06-21,en,10.6814,80000000,273144151,Released,7.558,7052,Walt Disney Pictures,United States of America
180,ok,Minority Report,2002-06-20,en,7.6588,102000000,358372926,Released,7.353,9567,Digital Image Associates,United States of America
2022,ok,Mr. Deeds,2002-06-28,en,4.5511,50000000,171269565,Released,5.918,2509,Columbia Pictures,United States of America
